,0,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
275,Carry On,fun.,0.118,https://api.spotify.com/v1/audio-analysis/7gpy7sfWPNuOKmUNs3XQYE,0.388,278373,0.694,7gpy7sfWPNuOKmUNs3XQYE,0.000293,5,0.082,-5.769,1,0.0735,145.434,5,https://api.spotify.com/v1/tracks/7gpy7sfWPNuOKmUNs3XQYE,audio_features,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,0.365
276,Fly Me To The Moon,Frank Sinatra,0.43,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,0.653,147000,0.258,5b7OgznPJJr1vHNYGyvxau,0.0,7,0.0629,-14.223,1,0.0517,119.355,4,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,audio_features,spotify:track:5b7OgznPJJr1vHNYGyvxau,0.347
277,My Way,Frank Sinatra,0.395,https://api.spotify.com/v1/audio-analysis/6lTTzSk1hRrxp4VMwXBp2l,0.279,274933,0.454,6lTTzSk1hRrxp4VMwXBp2l,0.0,2,0.198,-7.733,1,0.0316,150.661,4,https://api.spotify.com/v1/tracks/6lTTzSk1hRrxp4VMwXBp2l,audio_features,spotify:track:6lTTzSk1hRrxp4VMwXBp2l,0.216
278,You Make Me Feel So Young - Remastered 1998,Frank Sinatra,0.383,https://api.spotify.com/v1/audio-analysis/2WaYW84yWij5NSCpgSeU2R,0.577,177400,0.306,2WaYW84yWij5NSCpgSeU2R,0.0,9,0.18,-11.559,1,0.0427,125.166,4,https://api.spotify.com/v1/tracks/2WaYW84yWij5NSCpgSeU2R,audio_features,spotify:track:2WaYW84yWij5NSCpgSeU2R,0.568
279,Trap Queen,Fetty Wap,0.0244,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,0.746,222093,0.873,2d8JP84HNLKhmd6IYOoupQ,0.0,7,0.354,-3.803,1,0.128,148.075,4,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,audio_features,spotify:track:2d8JP84HNLKhmd6IYOoupQ,0.817
280,Rain Over Me,Pitbull,0.00416,https://api.spotify.com/v1/audio-analysis/2cZrrQMjB63c0iIugYH9zS,0.61,231573,0.906,2cZrrQMjB63c0iIugYH9zS,0.0,0,0.758,-2.117,1,0.0647,127.917,4,https://api.spotify.com/v1/tracks/2cZrrQMjB63c0iIugYH9zS,audio_features,spotify:track:2cZrrQMjB63c0iIugYH9zS,0.294
281,Hey Baby (Drop It to the Floor),Pitbull,0.0435,https://api.spotify.com/v1/audio-analysis/3rfhI32Il2hVRKDkuGeeen,0.595,234453,0.913,3rfhI32Il2hVRKDkuGeeen,0.0,10,0.259,-3.428,0,0.0884,128.021,4,https://api.spotify.com/v1/tracks/3rfhI32Il2hVRKDkuGeeen,audio_features,spotify:track:3rfhI32Il2hVRKDkuGeeen,0.762
282,Castle Made Of Sand,Pitbull,0.0141,https://api.spotify.com/v1/audio-analysis/0LHpEIKaXBtXrqSUEdfWKm,0.444,228027,0.92,0LHpEIKaXBtXrqSUEdfWKm,3.94e-06,1,0.186,-3.621,0,0.0608,99.327,4,https://api.spotify.com/v1/tracks/0LHpEIKaXBtXrqSUEdfWKm,audio_features,spotify:track:0LHpEIKaXBtXrqSUEdfWKm,0.349
283,International Love,Pitbull,0.0124,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,0.669,227280,0.855,62zFEHfAYl5kdHYOivj4BC,0.0,0,0.335,-3.035,0,0.0499,120.045,4,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,audio_features,spotify:track:62zFEHfAYl5kdHYOivj4BC,0.648
284,Shape of You,Ed Sheeran,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
285,Photograph,Ed Sheeran,0.607,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,0.614,258987,0.379,1HNkqx9Ahdgi1Ixy2xkKkL,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,audio_features,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.201
286,Sing,Ed Sheeran,0.304,https://api.spotify.com/v1/audio-analysis/6K8qKeWo5MsFED7wCR6Kop,0.818,235382,0.67,6K8qKeWo5MsFED7wCR6Kop,1.22e-06,8,0.0601,-4.451,0,0.0472,119.988,4,https://api.spotify.com/v1/tracks/6K8qKeWo5MsFED7wCR6Kop,audio_features,spotify:track:6K8qKeWo5MsFED7wCR6Kop,0.939
287,Small Bump,Ed Sheeran,0.689,https://api.spotify.com/v1/audio-analysis/4z1O25cq9g2kuJemmUxc21,0.81,259413,0.436,4z1O25cq9g2kuJemmUxc21,0.000151,10,0.11,-12.683,1,0.0717,119.973,4,https://api.spotify.com/v1/tracks/4z1O25cq9g2kuJemmUxc21,audio_features,spotify:track:4z1O25cq9g2kuJemmUxc21,0.446
288,Lego House,Ed Sheeran,0.562,https://api.spotify.com/v1/audio-analysis/5ubHAQtKuFfiG4FXfLP804,0.592,185093,0.637,5ubHAQtKuFfiG4FXfLP804,0.0,11,0.13,-8.48,1,0.0992,159.701,4,https://api.spotify.com/v1/tracks/5ubHAQtKuFfiG4FXfLP804,audio_features,spotify:track:5ubHAQtKuFfiG4FXfLP804,0.565
289,That's What I Like,Bruno Mars,0.013,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.853,206693,0.56,0KKkJNfGyhkQ5aFogxQAPU,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86
290,24K Magic,Bruno Mars,0.034,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,0.818,225983,0.803,6b8Be6ljOzmkOmFslEb23P,0.0,1,0.153,-4.282,1,0.0797,106.97,4,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632
291,Locked Out Of Heaven,Bruno Mars,0.049,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,0.726,233478,0.698,3w3y8KPTfNeOKPiqUTakBh,0.0,5,0.309,-4.165,1,0.0431,143.994,4,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,audio_features,spotify:track:3w3y8KPTfNeOKPiqUTakBh,0.867
292,...Baby One More Time,Britney Spears,0.202,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,0.759,211067,0.699,3MjUtNVVq3C8Fn0MP3zhXa,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,audio_features,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,0.907
293,Oops!...I Did It Again,Britney Spears,0.3,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,0.751,211160,0.834,6naxalmIoLFWR0siv8dnQQ,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,audio_features,spotify:track:6naxalmIoLFWR0siv8dnQQ,0.894
294,Hello,Adele,0.336,https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUAf45kwMOtONw,0.481,295493,0.451,4sPmO7WMQUAf45kwMOtONw,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,0.289
295,Set Fire to the Rain,Adele,0.00382,https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc,0.61,241693,0.683,3CKCZ9pfwAfoMZlMncA1Nc,1.79e-06,2,0.125,-3.879,0,0.0253,108.003,4,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,audio_features,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,0.466
296,"10,000 Emerald Pools",BØRNS,0.00695,https://api.spotify.com/v1/audio-analysis/2pA4ip3VIEVcIa3qE02oAX,0.582,174693,0.584,2pA4ip3VIEVcIa3qE02oAX,0.000118,6,0.0991,-5.496,1,0.039,139.987,4,https://api.spotify.com/v1/tracks/2pA4ip3VIEVcIa3qE02oAX,audio_features,spotify:track:2pA4ip3VIEVcIa3qE02oAX,0.589
297,Fitted Cap - feat. J Cole,Wale,0.0266,https://api.spotify.com/v1/audio-analysis/2hK2UBdxvv4gws2HO7WFDQ,0.734,273587,0.754,2hK2UBdxvv4gws2HO7WFDQ,0.0,1,0.214,-5.002,1,0.365,142.697,4,https://api.spotify.com/v1/tracks/2hK2UBdxvv4gws2HO7WFDQ,audio_features,spotify:track:2hK2UBdxvv4gws2HO7WFDQ,0.372
298,Cheap Thrills,Sia,0.0472,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,0.628,211667,0.698,3S4px9f4lceWdKf0gWciFu,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,0.732
299,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,0.363,https://api.spotify.com/v1/audio-analysis/7Lbxvt42JsNSKVCaN63qhD,0.777,227653,0.52,7Lbxvt42JsNSKVCaN63qhD,0.0,11,0.064,-8.766,1,0.0338,94.665,4,https://api.spotify.com/v1/tracks/7Lbxvt42JsNSKVCaN63qhD,audio_features,spotify:track:7Lbxvt42JsNSKVCaN63qhD,0.741
300,My Kinda Girl,Pitbull,0.0393,https://api.spotify.com/v1/audio-analysis/4faHjDxqvO9clYe4grJeeD,0.61,220360,0.846,4faHjDxqvO9clYe4grJeeD,0.0,0,0.101,-4.917,1,0.0908,138.984,4,https://api.spotify.com/v1/tracks/4faHjDxqvO9clYe4grJeeD,audio_features,spotify:track:4faHjDxqvO9clYe4grJeeD,0.501
301,By Any Means,Wale,0.0273,https://api.spotify.com/v1/audio-analysis/0gPaYIkPGvqGtbvfcOUBUF,0.672,263253,0.878,0gPaYIkPGvqGtbvfcOUBUF,0.0,6,0.785,-3.911,1,0.305,77.003,4,https://api.spotify.com/v1/tracks/0gPaYIkPGvqGtbvfcOUBUF,audio_features,spotify:track:0gPaYIkPGvqGtbvfcOUBUF,0.536
302,F**kin' Problems,A$AP Rocky,0.0208,https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2,0.869,233787,0.687,4XoP1AkbOurU9CeZ2rMEz2,1e-06,1,0.114,-6.816,1,0.263,96.006,4,https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2,audio_features,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,0.668
303,Everyday,A$AP Rocky,0.0101,https://api.spotify.com/v1/audio-analysis/2N3U8uTYhjX2KwGT0pf5x0,0.394,260987,0.661,2N3U8uTYhjX2KwGT0pf5x0,0.0,4,0.343,-8.684,1,0.193,149.822,4,https://api.spotify.com/v1/tracks/2N3U8uTYhjX2KwGT0pf5x0,audio_features,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,0.335
304,The Man,Aloe Blacc,0.0346,https://api.spotify.com/v1/audio-analysis/2stPxcgjdSImK7Gizl8ZUN,0.526,254880,0.772,2stPxcgjdSImK7Gizl8ZUN,0.0,11,0.214,-7.229,0,0.0479,85.876,4,https://api.spotify.com/v1/tracks/2stPxcgjdSImK7Gizl8ZUN,audio_features,spotify:track:2stPxcgjdSImK7Gizl8ZUN,0.482
305,Fine By Me,Andy Grammer,0.00877,https://api.spotify.com/v1/audio-analysis/4wTChU0tU44TAMC0xcQizi,0.583,172893,0.791,4wTChU0tU44TAMC0xcQizi,0.0,11,0.0451,-4.087,1,0.0318,89.993,4,https://api.spotify.com/v1/tracks/4wTChU0tU44TAMC0xcQizi,audio_features,spotify:track:4wTChU0tU44TAMC0xcQizi,0.878
306,Keep Your Head Up,Andy Grammer,0.0469,https://api.spotify.com/v1/audio-analysis/4Jz4bjXeiF2SXVj9P4YfY5,0.674,189933,0.778,4Jz4bjXeiF2SXVj9P4YfY5,0.0,0,0.145,-5.367,1,0.0376,90.01,4,https://api.spotify.com/v1/tracks/4Jz4bjXeiF2SXVj9P4YfY5,audio_features,spotify:track:4Jz4bjXeiF2SXVj9P4YfY5,0.816
307,Do I Wanna Know?,Arctic Monkeys,0.186,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,0.548,272394,0.532,5FVd6KXrgO9B3JPmC8OPst,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,audio_features,spotify:track:5FVd6KXrgO9B3JPmC8OPst,0.405
308,R U Mine?,Arctic Monkeys,0.00616,https://api.spotify.com/v1/audio-analysis/2AT8iROs4FQueDv2c8q2KE,0.288,201726,0.758,2AT8iROs4FQueDv2c8q2KE,0.0,6,0.303,-5.692,0,0.0371,97.094,4,https://api.spotify.com/v1/tracks/2AT8iROs4FQueDv2c8q2KE,audio_features,spotify:track:2AT8iROs4FQueDv2c8q2KE,0.619
309,Girlfriend,Avril Lavigne,0.000738,https://api.spotify.com/v1/audio-analysis/5HbCnVLXRyZVxnreOPgJCK,0.56,216600,0.959,5HbCnVLXRyZVxnreOPgJCK,0.000206,7,0.209,-2.433,1,0.102,163.983,4,https://api.spotify.com/v1/tracks/5HbCnVLXRyZVxnreOPgJCK,audio_features,spotify:track:5HbCnVLXRyZVxnreOPgJCK,0.67
310,Sk8er Boi,Avril Lavigne,6.79e-05,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,0.487,204000,0.9,00Mb3DuaIH1kjrwOku9CGU,0.0,0,0.358,-4.417,1,0.0482,149.937,4,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,audio_features,spotify:track:00Mb3DuaIH1kjrwOku9CGU,0.484
311,Sail,AWOLNATION,0.452,https://api.spotify.com/v1/audio-analysis/5xhQChGGhKLWqBqX4XhtYE,0.825,259102,0.435,5xhQChGGhKLWqBqX4XhtYE,0.609,1,0.0953,-9.582,1,0.0568,119.038,4,https://api.spotify.com/v1/tracks/5xhQChGGhKLWqBqX4XhtYE,audio_features,spotify:track:5xhQChGGhKLWqBqX4XhtYE,0.243
312,If I Die Young,The Band Perry,0.402,https://api.spotify.com/v1/audio-analysis/4u26EevCNXMhlvE1xFBJwX,0.594,222773,0.502,4u26EevCNXMhlvE1xFBJwX,0.0,4,0.287,-6.564,1,0.0281,130.674,4,https://api.spotify.com/v1/tracks/4u26EevCNXMhlvE1xFBJwX,audio_features,spotify:track:4u26EevCNXMhlvE1xFBJwX,0.314
313,Eight Days A Week - Remastered 2015,The Beatles,0.265,https://api.spotify.com/v1/audio-analysis/5ylLypaOksxWd75YrGtx2N,0.636,163320,0.677,5ylLypaOksxWd75YrGtx2N,0.0,9,0.215,-5.605,1,0.0316,138.707,4,https://api.spotify.com/v1/tracks/5ylLypaOksxWd75YrGtx2N,audio_features,spotify:track:5ylLypaOksxWd75YrGtx2N,0.837
314,Eleanor Rigby - Remastered 2015,The Beatles,0.916,https://api.spotify.com/v1/audio-analysis/0Wv8IXRUDZOfmFJHC1VOFI,0.605,125867,0.314,0Wv8IXRUDZOfmFJHC1VOFI,0.0,0,0.359,-7.631,1,0.0327,138.148,4,https://api.spotify.com/v1/tracks/0Wv8IXRUDZOfmFJHC1VOFI,audio_features,spotify:track:0Wv8IXRUDZOfmFJHC1VOFI,0.836
315,"Hello, Goodbye - Remastered 2015",The Beatles,0.402,https://api.spotify.com/v1/audio-analysis/0hqjsgWRfMBf2s8xsvRq1M,0.498,207787,0.806,0hqjsgWRfMBf2s8xsvRq1M,5.74e-06,0,0.525,-5.284,1,0.0265,99.396,4,https://api.spotify.com/v1/tracks/0hqjsgWRfMBf2s8xsvRq1M,audio_features,spotify:track:0hqjsgWRfMBf2s8xsvRq1M,0.664
316,Taxman - Remastered 2009,The Beatles,0.0101,https://api.spotify.com/v1/audio-analysis/4BRkPBUxOYffM2QXVlq7aC,0.469,158853,0.596,4BRkPBUxOYffM2QXVlq7aC,0.0,7,0.321,-8.348,1,0.0749,133.586,4,https://api.spotify.com/v1/tracks/4BRkPBUxOYffM2QXVlq7aC,audio_features,spotify:track:4BRkPBUxOYffM2QXVlq7aC,0.783
317,All The Small Things,blink-182,0.0122,https://api.spotify.com/v1/audio-analysis/7yCPwWs66K8Ba5lFuU2bcx,0.439,168000,0.891,7yCPwWs66K8Ba5lFuU2bcx,0.0,0,0.547,-4.764,1,0.057,148.599,4,https://api.spotify.com/v1/tracks/7yCPwWs66K8Ba5lFuU2bcx,audio_features,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,0.695
318,The Middle,Jimmy Eat World,0.0424,https://api.spotify.com/v1/audio-analysis/3mcG2NI5G5vhrQtRda1YnA,0.629,168253,0.897,3mcG2NI5G5vhrQtRda1YnA,0.0,2,0.263,-3.401,1,0.0483,161.944,4,https://api.spotify.com/v1/tracks/3mcG2NI5G5vhrQtRda1YnA,audio_features,spotify:track:3mcG2NI5G5vhrQtRda1YnA,0.93
319,I Want It That Way,Backstreet Boys,0.216,https://api.spotify.com/v1/audio-analysis/6e40mgJiCid5HRAGrbpGA6,0.689,213600,0.702,6e40mgJiCid5HRAGrbpGA6,0.0,6,0.159,-5.642,0,0.0261,99.031,4,https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6,audio_features,spotify:track:6e40mgJiCid5HRAGrbpGA6,0.484
320,Born in the U.S.A.,Bruce Springsteen,0.000373,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,0.398,278680,0.952,0dOg1ySSI7NkpAe89Zo0b9,7.75e-05,4,0.1,-6.042,1,0.061,122.093,4,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,audio_features,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,0.584
321,Born to Run,Bruce Springsteen,0.00501,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,0.27,269920,0.944,6hTcuIQa0sxrrByu9wTD7s,2.05e-05,4,0.116,-4.199,1,0.0975,146.347,4,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,audio_features,spotify:track:6hTcuIQa0sxrrByu9wTD7s,0.606
322,Glory Days,Bruce Springsteen,0.0457,https://api.spotify.com/v1/audio-analysis/2Y90nL1ohB4sgYELDs7uNx,0.574,254733,0.96,2Y90nL1ohB4sgYELDs7uNx,0.0,9,0.121,-4.906,1,0.032,117.486,4,https://api.spotify.com/v1/tracks/2Y90nL1ohB4sgYELDs7uNx,audio_features,spotify:track:2Y90nL1ohB4sgYELDs7uNx,0.978
323,Teach Me How to Dougie,Cali Swag District,0.2,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,0.846,237480,0.438,61LtVmmkGr8P9I2tSPvdpf,9.43e-05,11,0.0939,-4.981,1,0.141,85.013,4,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,audio_features,spotify:track:61LtVmmkGr8P9I2tSPvdpf,0.512
324,Cigarette Daydreams,Cage The Elephant,0.0801,https://api.spotify.com/v1/audio-analysis/2tznHmp70DxMyr2XhWLOW0,0.635,208760,0.675,2tznHmp70DxMyr2XhWLOW0,0.0,2,0.0831,-3.445,1,0.0263,113.946,4,https://api.spotify.com/v1/tracks/2tznHmp70DxMyr2XhWLOW0,audio_features,spotify:track:2tznHmp70DxMyr2XhWLOW0,0.273
325,How Deep Is Your Love,Calvin Harris,0.0389,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,0.738,212640,0.868,22mek4IiqubGD9ctzxc69s,0.00171,11,0.388,-4.373,0,0.0731,122.003,4,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,audio_features,spotify:track:22mek4IiqubGD9ctzxc69s,0.336
326,Burn,Ellie Goulding,0.296,https://api.spotify.com/v1/audio-analysis/0xMd5bcWTbyXS7wPrBtZA6,0.516,231212,0.772,0xMd5bcWTbyXS7wPrBtZA6,0.0,10,0.101,-5.031,0,0.0476,87.038,4,https://api.spotify.com/v1/tracks/0xMd5bcWTbyXS7wPrBtZA6,audio_features,spotify:track:0xMd5bcWTbyXS7wPrBtZA6,0.323
327,Lights - Single Version,Ellie Goulding,0.0344,https://api.spotify.com/v1/audio-analysis/7gUpO6td4OOnu0Lf9vhcIV,0.684,211800,0.794,7gUpO6td4OOnu0Lf9vhcIV,0.0445,8,0.111,-6.08,0,0.0375,120.024,4,https://api.spotify.com/v1/tracks/7gUpO6td4OOnu0Lf9vhcIV,audio_features,spotify:track:7gUpO6td4OOnu0Lf9vhcIV,0.773
328,Fuck You,CeeLo Green,0.129,https://api.spotify.com/v1/audio-analysis/4ycLiPVzE5KamivXrAzGFG,0.69,222933,0.834,4ycLiPVzE5KamivXrAzGFG,0.0,0,0.136,-5.79,1,0.0566,127.43,4,https://api.spotify.com/v1/tracks/4ycLiPVzE5KamivXrAzGFG,audio_features,spotify:track:4ycLiPVzE5KamivXrAzGFG,0.738
329,Kung Fu Fighting,CeeLo Green,0.0148,https://api.spotify.com/v1/audio-analysis/7eGAQnxbIHHFtS1p9rmAZ0,0.674,149307,0.666,7eGAQnxbIHHFtS1p9rmAZ0,0.0,4,0.346,-10.826,0,0.131,110.025,4,https://api.spotify.com/v1/tracks/7eGAQnxbIHHFtS1p9rmAZ0,audio_features,spotify:track:7eGAQnxbIHHFtS1p9rmAZ0,0.213
330,Bright Lights Bigger City,CeeLo Green,0.000282,https://api.spotify.com/v1/audio-analysis/2zT5npcA5n2RhhnBiWg3zo,0.632,218280,0.749,2zT5npcA5n2RhhnBiWg3zo,1.31e-05,4,0.73,-5.125,1,0.0294,108.994,4,https://api.spotify.com/v1/tracks/2zT5npcA5n2RhhnBiWg3zo,audio_features,spotify:track:2zT5npcA5n2RhhnBiWg3zo,0.702
331,Boom Clap,Charli XCX,0.154,https://api.spotify.com/v1/audio-analysis/0Y1MWB026LYxGvhq4EcMiC,0.659,169866,0.911,0Y1MWB026LYxGvhq4EcMiC,0.000304,4,0.191,-2.28,1,0.0786,91.999,4,https://api.spotify.com/v1/tracks/0Y1MWB026LYxGvhq4EcMiC,audio_features,spotify:track:0Y1MWB026LYxGvhq4EcMiC,0.576
332,Redbone,Childish Gambino,0.199,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,0.743,326933,0.359,3kxfsdsCpFgN412fpnW85Y,0.00611,1,0.137,-10.401,1,0.0794,160.083,4,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,audio_features,spotify:track:3kxfsdsCpFgN412fpnW85Y,0.587
333,3005,Childish Gambino,0.149,https://api.spotify.com/v1/audio-analysis/3Z2sglqDj1rDRMF5x0Sz2R,0.473,234213,0.461,3Z2sglqDj1rDRMF5x0Sz2R,0.0,6,0.0973,-6.474,0,0.333,165.985,4,https://api.spotify.com/v1/tracks/3Z2sglqDj1rDRMF5x0Sz2R,audio_features,spotify:track:3Z2sglqDj1rDRMF5x0Sz2R,0.615
334,Should I Stay or Should I Go - Remastered,The Clash,0.079,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,0.742,188987,0.833,39shmbIHICJ2Wxnk1fPSdz,0.0,2,0.384,-6.463,1,0.115,113.375,4,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,audio_features,spotify:track:39shmbIHICJ2Wxnk1fPSdz,0.816
335,London Calling - Remastered,The Clash,0.123,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,0.651,200480,0.801,5jzma6gCzYtKB1DbEwFZKH,0.0,0,0.0825,-7.34,1,0.0513,133.763,4,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,audio_features,spotify:track:5jzma6gCzYtKB1DbEwFZKH,0.776
336,Get Lucky,Daft Punk,0.0378,https://api.spotify.com/v1/audio-analysis/69kOkLUCkxIZYexIgSG8rq,0.81,369627,0.793,69kOkLUCkxIZYexIgSG8rq,1.82e-06,6,0.072,-9.404,0,0.0403,116.049,4,https://api.spotify.com/v1/tracks/69kOkLUCkxIZYexIgSG8rq,audio_features,spotify:track:69kOkLUCkxIZYexIgSG8rq,0.863
337,Harder Better Faster Stronger,Daft Punk,0.0427,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,0.817,224693,0.716,5W3cjX2J3tjhG8zb6u0qHn,0.00263,6,0.358,-8.898,0,0.144,123.475,4,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,audio_features,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,0.692
338,I Will Follow You Into The Dark,Death Cab for Cutie,0.924,https://api.spotify.com/v1/audio-analysis/3kZC0ZmFWrEHdUCmUqlvgZ,0.517,189187,0.206,3kZC0ZmFWrEHdUCmUqlvgZ,0.0,5,0.118,-12.233,1,0.0421,80.401,4,https://api.spotify.com/v1/tracks/3kZC0ZmFWrEHdUCmUqlvgZ,audio_features,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,0.489
339,Pour Some Sugar On Me - Remastered 2017,Def Leppard,0.00224,https://api.spotify.com/v1/audio-analysis/0PdM2a6oIjqepoEfcJo0RO,0.529,267307,0.956,0PdM2a6oIjqepoEfcJo0RO,0.0,1,0.284,-4.891,0,0.0699,84.966,4,https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,audio_features,spotify:track:0PdM2a6oIjqepoEfcJo0RO,0.591
340,Come On Eileen,Dexys Midnight Runners,0.648,https://api.spotify.com/v1/audio-analysis/0EMmVUYs9ZZRHtlADB88uz,0.45,287307,0.658,0EMmVUYs9ZZRHtlADB88uz,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,https://api.spotify.com/v1/tracks/0EMmVUYs9ZZRHtlADB88uz,audio_features,spotify:track:0EMmVUYs9ZZRHtlADB88uz,0.781
341,White Noise,Disclosure,0.00963,https://api.spotify.com/v1/audio-analysis/1wap9wHVL6wzhmQOuyhwMH,0.667,277688,0.848,1wap9wHVL6wzhmQOuyhwMH,0.000213,10,0.317,-6.164,0,0.05,119.975,4,https://api.spotify.com/v1/tracks/1wap9wHVL6wzhmQOuyhwMH,audio_features,spotify:track:1wap9wHVL6wzhmQOuyhwMH,0.901
342,We Can't Stop,Miley Cyrus,0.00882,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,0.613,231240,0.622,2y4lAQpi5VTNLu2ldeTdUH,0.0,1,0.37,-5.794,0,0.0334,80.003,4,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,audio_features,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.484
